title,description,published_utc,article_url,publisher,sentiment_polarity,sentiment_subjectivity,sentiment_label,sentiment_confidence,keywords_earnings,keywords_acquisition,keywords_regulation,keywords_partnership,keywords_product,keywords_financial,keywords_leadership,keywords_lawsuit,urgency_score,text_length,tickers,ticker,date
"EXCLUSIVE: Doximity CFO Anna Bryson Talks Digital Health Care Platform, Physician-First Mission On 'Power Hour'","Doximity Inc (NYSE: DOCS) made its debut on the New York Stock Exchange Thursday. Doximity CFO Anna Bryson appeared on Benzinga's YouTube show ""Power Hour"" for an exclusive interview just before the stock began trading. 
About Doximity: Founded 10 years ago, Doximity is the leading digital platform for medical professionals, Bryson told Benzinga. Over 80% of all U.S. physicians use the platform, the CFO said. 
Doximity provides digital tools specifically designed for medicine, which allows its users to be more productive and efficient, she said. 
The Impact Of COVID-19: Doximity designed a telehealth software ...",2021-06-24 18:59:58+00:00,https://www.benzinga.com/news/21/06/21710684/exclusive-doximity-cfo-anna-bryson-talks-digital-health-care-platform-physician-first-mission-on-pow,Benzinga,0.10606060606060606,0.1590909090909091,positive,0.10606060606060606,False,False,False,False,True,False,True,False,0.0,733,"['ZM', 'DOCS']",DOCS,2021-06-24
Does Doximity Belong on Your Watch List?,Discussing a new healthcare IPO.,2021-06-28 06:07:31+00:00,https://www.fool.com/investing/2021/06/28/does-doximity-belong-on-your-watch-list/,The Motley Fool,0.13636363636363635,0.45454545454545453,positive,0.13636363636363635,False,False,False,False,False,False,False,False,0.0,74,"['DOCS', 'CRM', 'FB', 'VEEV', 'TDOC', 'TWLO', 'ZM', 'HNST']",DOCS,2021-06-28
Forget Meme Stocks and Cryptocurrency: This Healthcare IPO Could Make You Richer,"Its fast-growing platform is entrenched in physicians' workflows, and it's already turning a profit.",2021-06-28 14:00:00+00:00,https://www.fool.com/investing/2021/06/28/meme-stocks-and-cryptocurrency-ipo-make-you-richer/,The Motley Fool,0.0,0.0,neutral,0.0,True,False,False,False,False,False,False,False,0.0,182,"['DOCS', 'AAPL', 'VEEV']",DOCS,2021-06-28
DiDi Global (DIDI) Goes Public: Here's What You Need to Know,DiDi Global (DIDI) is currently trading at 17.1% above its IPO price.,2021-07-02 11:45:00+00:00,https://www.zacks.com/stock/news/1756968/didi-global-didi-goes-public-heres-what-you-need-to-know,Zacks Investment Research,0.0,0.11333333333333333,neutral,0.0,False,False,False,False,False,False,False,False,0.0,131,"['DIDI', 'BABA', 'UBER', 'GRVI', 'DOCS']",DOCS,2021-07-02
"Notable Insider Buys In The Past Week: Asana, Transocean, IPOS, SPACS And More","Insider buying can be an encouraging signal for potential investors, especially when markets are near all-time highs.
A couple of special purpose acquisition companies and some initial public offerings prompted notable insider buying this past week.
A couple of chief executive officers were among last week's notable insider buyers as well.

Conventional wisdom says that insiders and 10% owners really only buy shares of a company for one reason -- they believe the stock price will rise and they want to profit from it. So insider buying can be an encouraging signal for potential investors, particularly when there is uncertainty in the markets or the markets are near all-time highs.
Note that with the earnings reporting season officially over, insiders overall are no longer prohibited from buying or selling shares. Here are some of the most noteworthy insider purchases that were reported in the past week.
Sprinklr Inc (NYSE: CXM) CEO Ragy Thomas purchased more than 31,200 shares, and three 10% owners added a combined 3.09 million shares as well. At the initial public offering price of $16.00 apiece, those shares totaled nearly $50.00 million altogether. Note that the stock closed the week trading at $20.88 per share.
A beneficial owner of Minneapolis-based Bright Health Group Inc (NYSE: BHG) received more than ...",2021-07-05 11:25:23+00:00,https://www.benzinga.com/news/21/07/21839051/notable-insider-buys-in-the-past-week-asana-transocean-ipos-spacs-and-more,Benzinga,0.14396258503401363,0.42185374149659866,positive,0.14396258503401363,True,True,False,False,False,False,True,False,0.0,1412,"['CXM', 'CHRW', 'HIBB', 'NWFL', 'OHI', 'RIG', 'RRD', 'ASAN', 'PNT', 'AGR', 'LRMR', 'FTCV', 'BHG', 'DOCS']",DOCS,2021-07-05
"As worries emerge about the delta variant and the J&J shot, health officials — and, so far, the research — say the vaccinated are still protected","The Delta variant is already the most dominant strain of the virus in some U.S. states, and that’s putting some Americans easing back into “normal” life on edge.",2021-07-07 12:25:00+00:00,https://www.marketwatch.com/story/worries-emerge-about-the-delta-variant-and-the-j-j-shot-but-health-officials-and-preliminary-research-say-the-vaccinated-are-still-protected-11625234235,MarketWatch,0.1875,0.5375,positive,0.1875,False,False,False,False,False,False,False,False,0.0,308,"['JNJ', 'AZN', 'AZN', 'PFE', 'BNTX', 'MRNA', 'DOCS']",DOCS,2021-07-07
Does Etsy's Elo7 Deal Make Sense?,Etsy's strategy for conquering this market in Latin America.,2021-07-09 18:24:00+00:00,https://www.fool.com/investing/2021/07/09/does-etsys-elo7-deal-make-sense/,The Motley Fool,0.0,0.0,neutral,0.0,False,False,False,False,False,False,False,False,0.0,95,"['ETSY', 'BRK.A', 'BRK.B', 'NFLX', 'AMZN', 'FB', 'TSLA', 'TDOC', 'DOCS']",DOCS,2021-07-09
2 New IPOs With Explosive Potential,,2021-07-21 10:55:00+00:00,https://www.investing.com/analysis/2-new-ipos-with-explosive-potential-200592687,Investing.com,0.06818181818181818,0.7272727272727273,neutral,0.06818181818181818,False,False,False,False,False,False,False,False,0.0,37,"['DOCS', 'S', 'CRWD']",DOCS,2021-07-21
What Duolingo Has to Offer Investors,We talk Duolingo (and a bit of Spanish and French) on today's episode.,2021-07-21 23:19:28+00:00,https://www.fool.com/investing/2021/07/21/what-duolingo-has-to-offer-investors/,The Motley Fool,0.0,0.0,neutral,0.0,False,False,False,False,False,False,False,False,0.0,108,"['GOOGL', 'AAPL', 'GOOG', 'ABNB', 'DOCS']",DOCS,2021-07-21
Better Healthcare Stock: Teladoc vs. Doximity,"Teladoc Health was the first mover, but it's no longer top dog by some standards.",2021-07-24 10:12:00+00:00,https://www.fool.com/investing/2021/07/24/better-healthcare-stock-teladoc-vs-doximity/,The Motley Fool,0.4166666666666667,0.4444444444444444,positive,0.4166666666666667,False,False,False,False,False,False,False,False,0.0,128,"['DOCS', 'AMZN', 'FB', 'TDOC', 'AMWL']",DOCS,2021-07-24
